Area,Genre,Name,Platform,Publisher,SumofRank,SumOfSales,Year
Other_Sales,Misc,Karaoke Revolution Glee 2: Road to Regionals,Wii,Konami Digital Entertainment,7045,0.02,2011
Other_Sales,Misc,Karaoke Revolution Glee: Volume 3,Wii,Konami Digital Entertainment,5834,0.02,2011
Other_Sales,Misc,Karaoke Revolution Glee: Volume 3,X360,Konami Digital Entertainment,9203,0.01,2011
Other_Sales,Misc,Kids Learn Math: A+ Edition,DS,Unknown,8827,0.01,2011
Other_Sales,Misc,Kids Learn Music A+ Edition,DS,Unknown,13071,0,2011
Other_Sales,Misc,Kidz Bop Dance Party! The Video Game,Wii,D3Publisher,7158,0.01,2010
Other_Sales,Misc,Kinect Adventures!,X360,Microsoft Game Studios,16,1.67,2010
Other_Sales,Misc,Kinect: Disneyland Adventures,X360,Microsoft Game Studios,660,0.18,2011
Other_Sales,Misc,Kinectimals: Now with Bears!,X360,Microsoft Game Studios,5224,0.03,2011
Other_Sales,Misc,Kobitodzukan: Kobito Kansatsu Set,3DS,Nippon Columbia,6258,0,2012
Other_Sales,Misc,Kobitodzukan: Kobito no Fushigi - Jikken Set,3DS,Nippon Columbia,11519,0,2013
Other_Sales,Misc,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Machiteba Tengoku! Makereba Jigoku! Ryoutsuryuu Ikkakusenkin Daisakusen!,DS,Namco Bandai Games,15750,0,2010
Other_Sales,Misc,Kokoro no Kokoron,DS,Namco Bandai Games,14447,0,2011
Other_Sales,Misc,K-ON! Houkago Live!!,PSP,Sega,6642,0,2010
Other_Sales,Misc,Kuma no Pooh-San: 100 Acre no Mori no Cooking Book,DS,Disney Interactive Studios,15833,0,2011
Other_Sales,Misc,Kuma-Tomo,3DS,Namco Bandai Games,7953,0,2013
Other_Sales,Misc,Learn Science,DS,DreamCatcher Interactive,12866,0,2010
Other_Sales,Misc,Learning to Spell,DS,505 Games,8424,0.01,2010
Other_Sales,Misc,Let's Cheer,X360,Take-Two Interactive,9256,0.01,2011
Other_Sales,Misc,Lips: I Love The 80s,X360,Microsoft Game Studios,9185,0.02,2010
Other_Sales,Misc,Lips: Party Classics,X360,Microsoft Game Studios,8033,0.02,2010
Other_Sales,Misc,Love Live! School Idol Paradise,PSV,Kadokawa Games,9938,0,2014
Other_Sales,Misc,Loving Life with Hello Kitty & Friends,DS,Rising Star Games,6547,0.02,2011
Other_Sales,Misc,Lumines: Electronic Symphony,PSV,Ubisoft,6495,0.05,2012
Other_Sales,Misc,Magic Encyclopedia: Moonlight,DS,Foreign Media Games,15921,0,2010
Other_Sales,Misc,Mahjong 3D: Warriors of the Emperor,3DS,DTP Entertainment,13399,0.01,2011
Other_Sales,Misc,Mario & Luigi: Paper Jam & Mario Kart 7 Double Pack,3DS,Nintendo,16545,0,2015
Other_Sales,Misc,Mario Party 10,WiiU,Nintendo,1209,0.11,2015
Other_Sales,Misc,Mario Party 9,Wii,Nintendo,406,0.24,2012
Other_Sales,Misc,Mario Party: Island Tour,3DS,Nintendo,936,0.11,2013
Other_Sales,Misc,Mega Minis Volume 2,PSP,Sony Computer Entertainment,14660,0.01,2011
Other_Sales,Misc,Mega Minis Volume 3,PSP,Sony Computer Entertainment,12373,0.02,2011
Other_Sales,Misc,Megpoid the Music#,PSP,Asgard,14591,0,2013
Other_Sales,Misc,Michael Jackson: The Experience,DS,Ubisoft,6484,0.02,2010
Other_Sales,Misc,Michael Jackson: The Experience,PS3,Ubisoft,3706,0.08,2011
Other_Sales,Misc,Michael Jackson: The Experience,PSP,Ubisoft,8667,0.02,2010
Other_Sales,Misc,Michael Jackson: The Experience,PSV,Ubisoft,10253,0.02,2011
Other_Sales,Misc,Michael Jackson: The Experience,Wii,Ubisoft,248,0.39,2010
Other_Sales,Misc,Michael Jackson: The Experience,X360,Ubisoft,2361,0.07,2011
Other_Sales,Misc,Michael Jackson: The Experience 3D,3DS,Ubisoft,8391,0.01,2011
Other_Sales,Misc,Minecraft,PS3,Sony Computer Entertainment,169,0.94,2014
Other_Sales,Misc,Minecraft,PS4,Sony Computer Entertainment Europe,298,0.65,2014
Other_Sales,Misc,Minecraft,PSV,Sony Computer Entertainment Europe,715,0.32,2014
Other_Sales,Misc,Minecraft,X360,Microsoft Game Studios,73,0.77,2013
Other_Sales,Misc,Minecraft,XOne,Microsoft Game Studios,644,0.22,2014
Other_Sales,Misc,Minna to Issho,PSV,Sony Computer Entertainment,15932,0,2011
Other_Sales,Misc,Minna to Kimi no Piramekino!,DS,Namco Bandai Games,12841,0,2010
Other_Sales,Misc,Minute to Win It,DS,Zoo Games,9863,0.01,2010
Other_Sales,Misc,Minute to Win It,Wii,Zoo Games,6503,0.02,2010
Other_Sales,Misc,Minute to Win It,X360,Zoo Games,5625,0.02,2011
Other_Sales,Misc,Miracle Girls Festival,PSV,Sega,12855,0,2015
Other_Sales,Misc,Model * Oshare Audition: Dream Girl,3DS,Alchemist,11860,0,2013
Other_Sales,Misc,Momotarou Dentetsu Tag Match: Yuujou - Doryoku - Shouri no Maki!,PSP,Hudson Soft,11764,0,2010
Other_Sales,Misc,Momotarou Dentetsu World,DS,Hudson Soft,7933,0,2010
Other_Sales,Misc,Momu-chan Diet Wii: Figurobics by Chon Dayon,Wii,Hudson Soft,11102,0,2010
Other_Sales,Misc,Monopoly,DS,Electronic Arts,6185,0.03,2010
Other_Sales,Misc,Monopoly Collection,Wii,Electronic Arts,10853,0.01,2011
Other_Sales,Misc,Monopoly Streets,PS3,Electronic Arts,4744,0.07,2010
Other_Sales,Misc,Monopoly Streets,Wii,Electronic Arts,2726,0.08,2010
Other_Sales,Misc,Monopoly Streets,X360,Electronic Arts,6123,0.03,2010
Other_Sales,Misc,Monster High: Ghoul Spirit,DS,THQ,2155,0.07,2011
Other_Sales,Misc,Monster High: Ghoul Spirit,Wii,THQ,3597,0.04,2011
Other_Sales,Misc,Moshi Monsters: Moshling Zoo,DS,Activision,1151,0.22,2011
Other_Sales,Misc,Moshi Monsters: Moshlings Theme Park,3DS,Activision,6206,0.03,2012
Other_Sales,Misc,Moshi Monsters: Moshlings Theme Park,DS,Activision,4327,0.05,2012
Other_Sales,Misc,Motion Explosion!,X360,505 Games,12258,0,2011
Other_Sales,Misc,Motto! Stitch! DS Rhythm de Rakugaki Daisakusen,DS,Disney Interactive Studios,11578,0,2010
Other_Sales,Misc,Moxie Girlz,DS,GameMill Entertainment,11913,0,2011
Other_Sales,Misc,My Amusement Park,DS,Scholastic Inc.,12175,0,2010
Other_Sales,Misc,My First Dollhouse,DS,505 Games,10428,0.01,2010
Other_Sales,Misc,My First Songs,Wii,Mindscape,11580,0.01,2010
Other_Sales,Misc,MySims Collection,Wii,Electronic Arts,9231,0.01,2010
Other_Sales,Misc,Namco Museum Megamix,Wii,Namco Bandai Games,7402,0.01,2010
Other_Sales,Misc,NatGeo Challenge! Wild Life,PS3,Black Bean Games,10681,0.01,2010
Other_Sales,Misc,NatGeo Challenge! Wild Life,Wii,Black Bean Games,13637,0,2010
Other_Sales,Misc,NatGeo Challenge! Wild Life,X360,Black Bean Games,14583,0,2010
Other_Sales,Misc,National Geographic Challenge!,PS3,Black Bean Games,13326,0.01,2011
Other_Sales,Misc,National Geographic Challenge!,Wii,Black Bean Games,10300,0.01,2011
Other_Sales,Misc,Nazo Waku Yakata: Oto no Ma ni Ma ni,3DS,Capcom,13435,0,2011
Other_Sales,Misc,New Carnival Games,DS,Take-Two Interactive,6955,0.02,2010
Other_Sales,Misc,New Carnival Games,Wii,Take-Two Interactive,3297,0.05,2010
Other_Sales,Misc,Nickelodeon Dance,Wii,Take-Two Interactive,6605,0.02,2011
Other_Sales,Misc,Nickelodeon Dance,X360,Take-Two Interactive,10014,0.01,2011
Other_Sales,Misc,Nicola Kanshuu: Model * Oshare Audition,DS,Alchemist,12307,0,2010
Other_Sales,Misc,Niko Puchi Girls Runway,3DS,Happinet,15584,0,2015
Other_Sales,Misc,Nintendo Land,WiiU,Nintendo,247,0.33,2012
Other_Sales,Misc,Nintendo Presents: New Style Boutique 2 - Fashion Forward,3DS,Nintendo,2967,0.04,2015
Other_Sales,Misc,Nodame Cantabile: Tanoshii Ongaku no Jikan Desu,DS,Namco Bandai Games,15619,0,2010
Other_Sales,Misc,Noddy in Toyland,DS,GSP,12692,0.01,2011
Other_Sales,Misc,Now! That's What I Call Music: Dance & Sing,Wii,Unknown,7374,0.04,2011
Other_Sales,Misc,Otona no Renai Shousetsu: Harlequin Selection,DS,Nintendo,15846,0,2010
Other_Sales,Misc,PachiPara 15: Super Umi Monogatari in Okinawa 2,PS3,Irem Software Engineering,15195,0,2010
Other_Sales,Misc,PachiPara 3D,3DS,Irem Software Engineering,15882,0,2011
Other_Sales,Misc,Pachi-Slot Higrashi no Naku Koro ni Matsuri,PS2,Alchemist,15845,0,2010
Other_Sales,Misc,Pachitte Chonmage Tatsujin 16: Pachinko Hissatsu Shigotojin III,PS2,Hackberry,16069,0,2010
Other_Sales,Misc,Pac-Man & Galaga Dimensions,3DS,Namco Bandai Games,7772,0.01,2011
Other_Sales,Misc,Pac-Man Party,Wii,Namco Bandai Games,3312,0.04,2010
Other_Sales,Misc,Pac-Man Party 3D,3DS,Namco Bandai Games,8965,0.01,2011
Other_Sales,Misc,Patapon 3,PSP,Sony Computer Entertainment,6220,0.02,2011
Other_Sales,Misc,Patrician IV: Gold Edition,PC,Kalypso Media,16539,0,2011
Other_Sales,Misc,Pe-Jongju to Manabu Kankokugo DS: Test-Hen,DS,D3Publisher,15071,0,2010
Other_Sales,Misc,Peppa Pig: Fun and Games,DS,Ubisoft,3045,0.09,2010
Other_Sales,Misc,Peppa Pig: Fun and Games,Wii,Ubisoft,9334,0.02,2010
Other_Sales,Misc,Peppa Pig: Theme Park Fun,DS,P2 Games,5638,0.04,2011
Other_Sales,Misc,Persona 4: Dancing All Night,PSV,Nippon Ichi Software,4309,0.07,2015
Other_Sales,Misc,Petz Puppyz & Kittenz,DS,Ubisoft,9635,0.01,2011
Other_Sales,Misc,Pictionary: Ultimate Edition,PS3,THQ,6891,0.03,2011
Other_Sales,Misc,Pictionary: Ultimate Edition,X360,THQ,6929,0.02,2011
Other_Sales,Misc,Pinball Hall of Fame: The Williams Collection,3DS,Crave Entertainment,10734,0.01,2011
Other_Sales,Misc,Pinkalicious,DS,GameMill Entertainment,6230,0.02,2011
Other_Sales,Misc,Pokemon Art Academy,3DS,Nintendo,4046,0.03,2014
Other_Sales,Misc,PopCap Hits!,X360,PopCap Games,15263,0,2011
Other_Sales,Misc,PopCap Hits! Vol 2,X360,Mastertronic,14642,0,2011
Other_Sales,Misc,Pop'n Music Portable,PSP,Konami Digital Entertainment,9523,0,2010
Other_Sales,Misc,Pop'n Music Portable 2,PSP,Konami Digital Entertainment,12295,0,2011
Other_Sales,Misc,Poupee Girl DS 2: Elegant Mint / Sweet Pink Style,DS,Alvion,15852,0,2010
Other_Sales,Misc,Power Gig: Rise of the SixString,PS3,Unknown,9207,0.01,2010
Other_Sales,Misc,Power Gig: Rise of the SixString,X360,Unknown,9884,0.01,2010
Other_Sales,Misc,Pretty Cure All Stars Everyone Gather ? Let's Dance!,Wii,Namco Bandai Games,12916,0,2013
Other_Sales,Misc,Pretty Rhythm Rainbow Live: Kira Kira My * Design,3DS,Takara Tomy,11429,0,2013
Other_Sales,Misc,Pretty Rhythm: My Deco Rainbow Wedding,3DS,Takara Tomy,11386,0,2013
Other_Sales,Misc,Princess Arthur,PSP,Idea Factory,16185,0,2013
Other_Sales,Misc,PriPara Mezase! Idol Grand Prix No.1!,3DS,Takara Tomy,10299,0,2015
Other_Sales,Misc,Project Spark,XOne,Microsoft Game Studios,8235,0.02,2014
Other_Sales,Misc,Puppies 3D,3DS,Ubisoft,9546,0.01,2011
Other_Sales,Misc,Quiz Magic Academy DS: Futatsu no Jikuu Koku,DS,Konami Digital Entertainment,11006,0,2010
Other_Sales,Misc,QUIZ PARTY,Wii,Nintendo,13192,0,2012
Other_Sales,Misc,Quiz Present Variety Q-Sama!! DS: Pressure Study x Atama Gai Kunaru Drill SP,DS,Plenty,15190,0,2011
Other_Sales,Misc,Quiz! Hexagon II,DS,Namco Bandai Games,12639,0,2010
Other_Sales,Misc,Rabbids Invasion: The Interactive TV Show,PS4,Ubisoft,15667,0,2014
Other_Sales,Misc,Rabbids Invasion: The Interactive TV Show,XOne,Ubisoft,16508,0,2014
Other_Sales,Misc,Rabbids Land,WiiU,Ubisoft,13917,0,2012
Other_Sales,Misc,Rabbids Party Collection,Wii,Ubisoft,8072,0.02,2010
Other_Sales,Misc,Rabbids: Alive & Kicking,X360,Ubisoft,5908,0.03,2011
Other_Sales,Misc,Rare Replay,XOne,Microsoft Game Studios,2731,0.07,2015
Other_Sales,Misc,Reader Rabbit 1st Grade,Wii,Graffiti,12010,0,2010
Other_Sales,Misc,Reader Rabbit Kindergarten,Wii,Graffiti,9532,0.01,2010
Other_Sales,Misc,Rhythm Heaven: The Best+,3DS,Nintendo,2884,0,2015
Other_Sales,Misc,Rhythm Thief & the Emperor's Treasure,3DS,Sega,6311,0.01,2012
Other_Sales,Misc,Rio,DS,THQ,8483,0.01,2011
Other_Sales,Misc,Rio,PS3,THQ,8656,0.03,2011
Other_Sales,Misc,Rio,Wii,THQ,7777,0.01,2011
Other_Sales,Misc,Rio,X360,THQ,10715,0.01,2011
Other_Sales,Misc,Rock Band 3,DS,MTV Games,10606,0.01,2010
Other_Sales,Misc,Rock Band 3,PS3,MTV Games,3488,0.06,2010
Other_Sales,Misc,Rock Band 3,Wii,MTV Games,3041,0.05,2010
Other_Sales,Misc,Rock Band 3,X360,MTV Games,2363,0.06,2010
Other_Sales,Misc,Rock Band 4,PS4,Harmonix Music Systems,5159,0.07,2015
Other_Sales,Misc,Rock Band 4,XOne,Harmonix Music Systems,4512,0.04,2015
Other_Sales,Misc,Rock Band Country Track Pack 2,PS3,MTV Games,11945,0.01,2011
Other_Sales,Misc,Rock Band Country Track Pack 2,Wii,MTV Games,10832,0.01,2011
Other_Sales,Misc,Rock Band Country Track Pack 2,X360,MTV Games,13304,0,2011
Other_Sales,Misc,Rocksmith,PS3,Ubisoft,1759,0.17,2011
Other_Sales,Misc,Rocksmith,X360,Ubisoft,1825,0.08,2011
Other_Sales,Misc,Rocksmith 2014,PC,Ubisoft,3072,0.07,2013
Other_Sales,Misc,Rocksmith 2014,PS3,Ubisoft,2076,0.15,2013
Other_Sales,Misc,Rocksmith 2014,PS4,Ubisoft,3275,0.11,2014
Other_Sales,Misc,Rocksmith 2014,X360,Ubisoft,2201,0.08,2013
Other_Sales,Misc,Rocksmith 2014,XOne,Ubisoft,4816,0.04,2014
Other_Sales,Misc,Saki: Zenkoku-hen,PSV,Kaga Create,12859,0,2015
Other_Sales,Misc,Satisfashion,DS,Destineer,12566,0,2010
Other_Sales,Misc,Satisfashion,Wii,Destineer,16193,0,2010
Other_Sales,Misc,Scene It? Twilight,DS,Konami Digital Entertainment,7779,0.02,2010
Other_Sales,Misc,Schlag den Raab,PC,Namco Bandai Games,14682,0.01,2010
Other_Sales,Misc,Schlag den Raab,Wii,Namco Bandai Games,7641,0.03,2010
Other_Sales,Misc,Sekai no Hate Made Itte Q! Chinjuu Hunter Mono no Daibouken,DS,Kamui,14313,0,2010
Other_Sales,Misc,Senran Kagura: Bon Appétit!,PSV,Marvelous Entertainment,14833,0,2014
Other_Sales,Misc,Sesame Street: Cookie's Counting Carnival,DS,Warner Bros. Interactive Entertainment,6221,0.02,2010
Other_Sales,Misc,Sesame Street: Cookie's Counting Carnival,PC,Warner Bros. Interactive Entertainment,13199,0,2010
Other_Sales,Misc,Sesame Street: Cookie's Counting Carnival,Wii,Warner Bros. Interactive Entertainment,5708,0.02,2010
Other_Sales,Misc,Sesame Street: Elmo's A-to-Zoo Adventure,DS,Warner Bros. Interactive Entertainment,6179,0.02,2010
Other_Sales,Misc,Sesame Street: Elmo's A-to-Zoo Adventure,PC,Warner Bros. Interactive Entertainment,13420,0,2010
Other_Sales,Misc,Sesame Street: Elmo's A-to-Zoo Adventure,Wii,Warner Bros. Interactive Entertainment,4943,0.02,2010
Other_Sales,Misc,Sesame Street: Once Upon A Monster,X360,Warner Bros. Interactive Entertainment,3781,0.04,2011
Other_Sales,Misc,"Sesame Street: Ready, Set, Grover!",DS,Warner Bros. Interactive Entertainment,11280,0.01,2011
Other_Sales,Misc,"Sesame Street: Ready, Set, Grover!",Wii,Warner Bros. Interactive Entertainment,10204,0.01,2011
Other_Sales,Misc,Shape Up,XOne,Ubisoft,8043,0.01,2014
Other_Sales,Misc,Sing Party,WiiU,Nintendo,6183,0.02,2012
Other_Sales,Misc,Sing4: The Hits Edition,Wii,Crave Entertainment,7907,0.01,2011
Other_Sales,Misc,SingStar Apres-Ski Party 2,PS3,Sony Computer Entertainment,10843,0.02,2010
Other_Sales,Misc,SingStar Dance,PS3,Sony Computer Entertainment,3786,0.12,2010
Other_Sales,Misc,SingStar Fussballhits,PS3,Sony Computer Entertainment,14352,0.01,2010
Other_Sales,Misc,SingStar Guitar,PS3,Sony Computer Entertainment,10409,0.02,2010
Other_Sales,Misc,SingStar: Back to the 80s,PS3,Sony Computer Entertainment,7323,0.05,2011
Other_Sales,Misc,Singstar: Ultimate Party,PS3,Sony Computer Entertainment Europe,9266,0.02,2014
Other_Sales,Misc,Singstar: Ultimate Party,PS4,Sony Computer Entertainment Europe,7940,0.03,2014
Other_Sales,Misc,Slotter Mania P: Tetsuya Shinjuku vs Ueno,PSP,Dorart,16490,0,2010
Other_Sales,Misc,Solitaire Overload Plus,DS,Telegames,8358,0.01,2010
Other_Sales,Misc,Spirits and Demons: 5 Game Pack,PC,Focus Multimedia,15498,0,2015
Other_Sales,Misc,SpongeBob SquigglePants,Wii,THQ,4724,0.03,2011
Other_Sales,Misc,SpongeBob SquigglePants 3D,3DS,THQ,7851,0.02,2011
Other_Sales,Misc,SpongeBob's Boating Bash,DS,THQ,8677,0.01,2010
Other_Sales,Misc,SpongeBob's Boating Bash,Wii,THQ,5278,0.03,2010
Other_Sales,Misc,Squinkies,DS,Activision,5865,0.02,2011
Other_Sales,Misc,Starry ? Sky: After Autumn,PSP,Aqua Plus,16270,0,2011
Other_Sales,Misc,Starry ? Sky: After Summer,PSP,Asgard,15593,0,2013
Other_Sales,Misc,Starry ? Sky: In Autumn,PSP,Asgard,14874,0,2010
Other_Sales,Misc,Starry ? Sky: In Spring,PSP,Asgard,13041,0,2010
Other_Sales,Misc,Starry ? Sky: In Summer,PSP,Asgard,12576,0,2010
Other_Sales,Misc,Starry ? Sky: In Winter,PSP,Asgard,14716,0,2011
Other_Sales,Misc,Start the Party!,PS3,Sony Computer Entertainment,3175,0.14,2010
Other_Sales,Misc,Start the Party! Save the World,PS3,Sony Computer Entertainment,10079,0.03,2011
Other_Sales,Misc,Steel Battalion: Heavy Armor,X360,Capcom,9464,0.01,2012
Other_Sales,Misc,Storm Lover 2nd,PSP,D3Publisher,15859,0,2013
Other_Sales,Misc,Suite PreCure: Melody Collection,DS,Namco Bandai Games,9386,0,2011
Other_Sales,Misc,Suzumiya Haruhi-Chan no Mahjong,PSP,Kadokawa Shoten,15605,0,2011
Other_Sales,Misc,Taiko Drum Master: Tokumori!,WiiU,Namco Bandai Games,10055,0,2014
Other_Sales,Misc,Taiko no Tatsujin DS: Dororon! Youkai Daikessen!!,DS,Namco Bandai Games,4639,0,2010
Other_Sales,Misc,Taiko no Tatsujin Portable DX,PSP,Namco Bandai Games,5053,0,2011
Other_Sales,Misc,Taiko no Tatsujin Wii: Ketteiban,Wii,Namco Bandai Games,4927,0,2011
Other_Sales,Misc,Taiko no Tatsujin Wii: Minna de Party * 3-Yome!,Wii,Namco Bandai Games,5928,0,2010
Other_Sales,Misc,Taiko no Tatsujin: Atsumete Tomodachi Daisakusen!,WiiU,Namco Bandai Games,12400,0,2015
Other_Sales,Misc,Taiko no Tatsujin: Chibi Dragon to Fushigi na Orb,3DS,Namco Bandai Games,3203,0,2012
Other_Sales,Misc,Taiko no Tatsujin: Wii U Version!,WiiU,Namco Bandai Games,7919,0,2013
Other_Sales,Misc,Tamagotchi Collection,DS,Namco Bandai Games,8964,0,2011
Other_Sales,Misc,The $1 Pyramid,Wii,Ubisoft,11094,0.01,2011
Other_Sales,Misc,The Amazing Race,Wii,Ubisoft,9250,0.01,2010
Other_Sales,Misc,The Bachelor: The Videogame,DS,Warner Bros. Interactive Entertainment,11154,0.01,2010
Other_Sales,Misc,The Bachelor: The Videogame,Wii,Warner Bros. Interactive Entertainment,10391,0.01,2010
Other_Sales,Misc,The Black Eyed Peas Experience,Wii,Ubisoft,3131,0.06,2011
Other_Sales,Misc,The Black Eyed Peas Experience,X360,Ubisoft,5534,0.03,2011
Other_Sales,Misc,The Croods: Prehistoric Party!,3DS,D3Publisher,14043,0,2013
Other_Sales,Misc,The Croods: Prehistoric Party!,DS,D3Publisher,11538,0.01,2013
Other_Sales,Misc,The Croods: Prehistoric Party!,Wii,D3Publisher,10214,0.01,2013
Other_Sales,Misc,The Croods: Prehistoric Party!,WiiU,D3Publisher,14625,0,2013
Other_Sales,Misc,The Idolm@ster 2,PS3,Namco Bandai Games,8702,0,2011
Other_Sales,Misc,The Idolm@ster: Must Songs - Red Board / Blue Board,PSV,Namco Bandai Games,13938,0,2015
Other_Sales,Misc,The IdolM@ster: One for All,PS3,Namco Bandai Games,9459,0,2014
Other_Sales,Misc,The Idolmaster: Gravure For You! Vol. 2,PS3,Namco Bandai Games,13066,0,2011
Other_Sales,Misc,The Idolmaster: Gravure For You! Vol. 3,PS3,Namco Bandai Games,11719,0,2011
Other_Sales,Misc,The Idolmaster: Gravure For You! Vol. 4,PS3,Namco Bandai Games,14117,0,2012
Other_Sales,Misc,The Idolmaster: Gravure For You! Vol. 5,PS3,Namco Bandai Games,14511,0,2012
Other_Sales,Misc,The Price is Right: Decades,Wii,Ubisoft,9596,0.01,2011
Other_Sales,Misc,The Price is Right: Decades,X360,Ubisoft,10094,0.01,2011
Other_Sales,Misc,The Smurfs: Dance Party,Wii,Ubisoft,6012,0.02,2011
Other_Sales,Misc,The Ultimate Battle of the Sexes,Wii,DTP Entertainment,16287,0,2010
Other_Sales,Misc,The X-Factor,PS3,Deep Silver,9267,0.03,2010
Other_Sales,Misc,The X-Factor,Wii,Deep Silver,5454,0.04,2010
Other_Sales,Misc,The X-Factor,X360,Deep Silver,10822,0.01,2010
Other_Sales,Misc,Theatrhythm Dragon Quest,3DS,Square Enix,8801,0,2015
Other_Sales,Misc,Theatrhythm Final Fantasy: Curtain Call,3DS,Square Enix,5147,0.02,2014
Other_Sales,Misc,Theatrhythm: Final Fantasy,3DS,Square Enix,3975,0.02,2012
Other_Sales,Misc,thinkSMART,DS,Conspiracy Entertainment,10798,0.01,2010
Other_Sales,Misc,thinkSMART FAMILY!,Wii,Conspiracy Entertainment,14387,0,2010
Other_Sales,Misc,thinkSMART: Chess for Kids,DS,Mentor Interactive,16417,0,2011
Other_Sales,Misc,Thomas & Friends: Hero of the Rails,DS,Unknown,11109,0.01,2010
Other_Sales,Misc,Thomas & Friends: Hero of the Rails,Wii,Unknown,15276,0,2010
Other_Sales,Misc,Tobidase! Kagaku-kun Chikyuu Daitanken! Nazo no Chinkai Seibutsu ni Idome!,DS,Namco Bandai Games,16105,0,2011
Other_Sales,Misc,Touch 'N' Play Collection,DS,O-Games,12216,0.01,2010
Other_Sales,Misc,Trick DS-han: Kakushi Kami no Sumukan,DS,Konami Digital Entertainment,12036,0,2010
Other_Sales,Misc,Triple Pack: Xbox Live Arcade Compilation,X360,Microsoft Game Studios,14622,0,2011
Other_Sales,Misc,Trivial Pursuit: Bet You Know It,Wii,Electronic Arts,8650,0.01,2011
Other_Sales,Misc,Truth or Lies,PS3,THQ,10940,0.01,2010
Other_Sales,Misc,Truth or Lies,Wii,THQ,10529,0.01,2010
Other_Sales,Misc,Truth or Lies,X360,THQ,10143,0.01,2010
Other_Sales,Misc,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.7,PS3,Namco Bandai Games,15387,0,2015
Other_Sales,Misc,TV Superstars,PS3,Sony Computer Entertainment,6733,0.05,2010
Other_Sales,Misc,TV Total Events,Wii,7G//AMES,14693,0,2011
Other_Sales,Misc,Twister Mania,X360,505 Games,9606,0.01,2011
Other_Sales,Misc,uDraw Studio,Wii,THQ,628,0.2,2010
Other_Sales,Misc,uDraw Studio: Instant Artist,Wii,THQ,7837,0.02,2011
Other_Sales,Misc,uDraw Studio: Instant Artist,X360,THQ,15526,0,2011
Other_Sales,Misc,U-Sing  2,Wii,Mindscape,10929,0.01,2010
Other_Sales,Misc,U-Sing: Girls Night,Wii,Mindscape,6696,0.04,2010
Other_Sales,Misc,Uta Kumi 575,PSV,Sega,15143,0,2014
Other_Sales,Misc,Uta no Prince-Sama: Music,PSP,Broccoli,10522,0,2011
Other_Sales,Misc,Vacation Isle: Beach Party,Wii,Warner Bros. Interactive Entertainment,9871,0.01,2010
Other_Sales,Misc,Victorious: Hollywood Arts Debut,DS,D3Publisher,8645,0.01,2011
Other_Sales,Misc,We Dance,Wii,Nordic Games,7937,0.02,2011
Other_Sales,Misc,We Sing 80s,Wii,Nordic Games,16177,0,2012
Other_Sales,Misc,We Sing Deutsche Hits,Wii,Nordic Games,5246,0.05,2011
Other_Sales,Misc,We Sing Encore,Wii,Nordic Games,4217,0.06,2010
Other_Sales,Misc,We Sing Pop!,Wii,Nordic Games,5916,0.03,2012
Other_Sales,Misc,We Sing Robbie Williams,Wii,Nordic Games,7335,0.03,2010
Other_Sales,Misc,We Sing Rock!,Wii,Nordic Games,11607,0.01,2011
Other_Sales,Misc,We Sing UK Hits,Wii,Nordic Games,8068,0.02,2011
Other_Sales,Misc,Wheel of Fortune,DS,THQ,4508,0.03,2010
Other_Sales,Misc,Wheel of Fortune,Wii,THQ,2078,0.06,2010
Other_Sales,Misc,Who Wants to Be a Millionaire: 3rd Edition,DS,Ubisoft,13758,0,2010
Other_Sales,Misc,Who Wants to Be a Millionaire: 3rd Edition,Wii,Ubisoft,10472,0.01,2010
Other_Sales,Misc,Who Wants to Be A Millionaire?,X360,Ubisoft,10803,0.01,2011
Other_Sales,Misc,Wii Party,Wii,Nintendo,79,0.68,2010
Other_Sales,Misc,Wii Party U,WiiU,Nintendo,983,0.08,2013
